experiment,role,sample_id,group_id
fold_3,fit,s014497,g014496
fold_3,fit,s014504,g014503
fold_3,fit,s014505,g014504
fold_3,fit,s014508,g014507
fold_3,fit,s014509,g014508
fold_3,fit,s014511,g014510
fold_3,fit,s014513,g014512
fold_3,fit,s014514,g014513
fold_3,fit,s014522,g014521
fold_3,fit,s014523,g014522
fold_3,fit,s014524,g014523
fold_3,fit,s014529,g014528
fold_3,fit,s014531,g014530
fold_3,fit,s014532,g014531
fold_3,fit,s014533,g014532
fold_3,fit,s014534,g014533
fold_3,fit,s014535,g014534
fold_3,fit,s014541,g014540
fold_3,fit,s014542,g014541
fold_3,fit,s014545,g014544
fold_3,fit,s014546,g014545
fold_3,fit,s014548,g014547
fold_3,fit,s014550,g014549
fold_3,fit,s014551,g014550
fold_3,fit,s014556,g014555
fold_3,fit,s014557,g014556
fold_3,fit,s014560,g014559
fold_3,fit,s014561,g014560
fold_3,fit,s014562,g014561
fold_3,fit,s014563,g014562
fold_3,fit,s014565,g014564
fold_3,fit,s014569,g014568
fold_3,fit,s014570,g014569
fold_3,fit,s014571,g014570
fold_3,fit,s014575,g014574
fold_3,fit,s014577,g014576
fold_3,fit,s014581,g014580
fold_3,fit,s014582,g014581
fold_3,fit,s014583,g014582
fold_3,fit,s014586,g014585
fold_3,fit,s014587,g014586
fold_3,fit,s014589,g014588
fold_3,fit,s014590,g014589
fold_3,fit,s014591,g014590
fold_3,fit,s014594,g014593
fold_3,fit,s014596,g014595
fold_3,fit,s014599,g014598
fold_3,fit,s014601,g014600
fold_3,fit,s014602,g014601
fold_3,fit,s014606,g014605
fold_3,fit,s014607,g014606
fold_3,fit,s014608,g014607
fold_3,fit,s014610,g014609
fold_3,fit,s014613,g014612
fold_3,fit,s014615,g014614
fold_3,fit,s014617,g014616
fold_3,fit,s014619,g014618
fold_3,fit,s014620,g014619
fold_3,fit,s014622,g014621
fold_3,fit,s014624,g014623
fold_3,fit,s014625,g014624
fold_3,fit,s014626,g014625
fold_3,fit,s014627,g014626
fold_3,fit,s014628,g014627
fold_3,fit,s014629,g014628
fold_3,fit,s014630,g014629
fold_3,fit,s014632,g014631
fold_3,fit,s014633,g014632
fold_3,fit,s014635,g014634
fold_3,fit,s014639,g014638
fold_3,fit,s014640,g014639
fold_3,fit,s014641,g014640
fold_3,fit,s014642,g014641
fold_3,fit,s014643,g014642
fold_3,fit,s014650,g014649
fold_3,fit,s014651,g014650
fold_3,fit,s014652,g014651
fold_3,fit,s014654,g014653
fold_3,fit,s014656,g014655
fold_3,fit,s014658,g014657
fold_3,fit,s014659,g014658
fold_3,fit,s014661,g014660
fold_3,fit,s014662,g014661
fold_3,fit,s014663,g014662
fold_3,fit,s014664,g014663
fold_3,fit,s014666,g014665
fold_3,fit,s014670,g014669
fold_3,fit,s014671,g014670
fold_3,fit,s014673,g014672
fold_3,fit,s014674,g014673
fold_3,fit,s014680,g014679
fold_3,fit,s014682,g014681
fold_3,fit,s014683,g014682
fold_3,fit,s014684,g014683
fold_3,fit,s014686,g014685
fold_3,fit,s014688,g014687
fold_3,fit,s014691,g014690
fold_3,fit,s014693,g014692
fold_3,fit,s014696,g014695
fold_3,fit,s014700,g014699
fold_3,fit,s014702,g014701
fold_3,fit,s014703,g014702
fold_3,fit,s014704,g014703
fold_3,fit,s014705,g014704
fold_3,fit,s014706,g014705
fold_3,fit,s014707,g014706
fold_3,fit,s014709,g014708
fold_3,fit,s014710,g014709
fold_3,fit,s014711,g014710
fold_3,fit,s014712,g014711
fold_3,fit,s014713,g014712
fold_3,fit,s014715,g014714
fold_3,fit,s014716,g014715
fold_3,fit,s014717,g014716
fold_3,fit,s014719,g014718
fold_3,fit,s014721,g014720
fold_3,fit,s014722,g014721
fold_3,fit,s014723,g014722
fold_3,fit,s014724,g014723
fold_3,fit,s014725,g014724
fold_3,fit,s014728,g014727
fold_3,fit,s014731,g014730
fold_3,fit,s014733,g014732
fold_3,fit,s014735,g014734
fold_3,fit,s014736,g014735
fold_3,fit,s014737,g014736
fold_3,fit,s014739,g014738
fold_3,fit,s014740,g014739
fold_3,fit,s014743,g014742
fold_3,fit,s014745,g014744
fold_3,fit,s014746,g014745
fold_3,fit,s014747,g014746
fold_3,fit,s014748,g014747
fold_3,fit,s014749,g014748
fold_3,fit,s014751,g014750
fold_3,fit,s014752,g014751
fold_3,fit,s014756,g014755
fold_3,fit,s014759,g014758
fold_3,fit,s014761,g014760
fold_3,fit,s014762,g014761
fold_3,fit,s014763,g014762
fold_3,fit,s014764,g014763
fold_3,fit,s014765,g014764
fold_3,fit,s014767,g014766
fold_3,fit,s014770,g014769
fold_3,fit,s014771,g014770
fold_3,fit,s014772,g014771
fold_3,fit,s014774,g014773
fold_3,fit,s014776,g014775
fold_3,fit,s014777,g014776
fold_3,fit,s014779,g014778
fold_3,fit,s014782,g014781
fold_3,fit,s014783,g014782
fold_3,fit,s014785,g014784
fold_3,fit,s014786,g014785
fold_3,fit,s014788,g014787
fold_3,fit,s014789,g014788
fold_3,fit,s014791,g014790
fold_3,fit,s014793,g014792
fold_3,fit,s014795,g014794
fold_3,fit,s014796,g014795
fold_3,fit,s014799,g014798
fold_3,fit,s014802,g014801
fold_3,fit,s014803,g014802
fold_3,fit,s014804,g014803
fold_3,fit,s014809,g014808
fold_3,fit,s014811,g014810
fold_3,fit,s014813,g014812
fold_3,fit,s014814,g014813
fold_3,fit,s014815,g014814
fold_3,fit,s014816,g014815
fold_3,fit,s014817,g014816
fold_3,fit,s014819,g014818
fold_3,fit,s014821,g014820
fold_3,fit,s014822,g014821
fold_3,fit,s014823,g014822
fold_3,fit,s014824,g014823
fold_3,fit,s014826,g014825
fold_3,fit,s014827,g014826
fold_3,fit,s014828,g014827
fold_3,fit,s014829,g014828
fold_3,fit,s014830,g014829
fold_3,fit,s014836,g014835
fold_3,fit,s014837,g014836
fold_3,fit,s014838,g014837
fold_3,fit,s014839,g014838
fold_3,fit,s014840,g014839
fold_3,fit,s014841,g014840
fold_3,fit,s014842,g014841
fold_3,fit,s014843,g014842
fold_3,fit,s014844,g014843
fold_3,fit,s014845,g014844
fold_3,fit,s014846,g014845
fold_3,fit,s014848,g014847
fold_3,fit,s014849,g014848
fold_3,fit,s014851,g014850
fold_3,fit,s014853,g014852
fold_3,fit,s014855,g014854
fold_3,fit,s014856,g014855
fold_3,fit,s014857,g014856
fold_3,fit,s014858,g014857
fold_3,fit,s014859,g014858
fold_3,fit,s014861,g014860
fold_3,fit,s014862,g014861
fold_3,fit,s014863,g014862
fold_3,fit,s014865,g014864
fold_3,fit,s014866,g014865
fold_3,fit,s014867,g014866
fold_3,fit,s014868,g014867
fold_3,fit,s014869,g014868
fold_3,fit,s014871,g014870
fold_3,fit,s014873,g014872
fold_3,fit,s014874,g014873
fold_3,fit,s014875,g014874
fold_3,fit,s014877,g014876
fold_3,fit,s014878,g014877
fold_3,fit,s014879,g014878
fold_3,fit,s014886,g014885
fold_3,fit,s014888,g014887
fold_3,fit,s014889,g014888
fold_3,fit,s014891,g014890
fold_3,fit,s014892,g014891
fold_3,fit,s014893,g014892
fold_3,fit,s014894,g014893
fold_3,fit,s014895,g014894
fold_3,fit,s014898,g014897
fold_3,fit,s014899,g014898
fold_3,fit,s014901,g014900
fold_3,fit,s014902,g014901
fold_3,fit,s014903,g014902
fold_3,fit,s014904,g014903
fold_3,fit,s014905,g014904
fold_3,fit,s014909,g014908
fold_3,fit,s014910,g014909
fold_3,fit,s014911,g014910
fold_3,fit,s014914,g014913
fold_3,fit,s014915,g014914
fold_3,fit,s014916,g014915
fold_3,fit,s014919,g014918
fold_3,fit,s014920,g014919
fold_3,fit,s014921,g014920
fold_3,fit,s014923,g014922
fold_3,fit,s014924,g014923
fold_3,fit,s014926,g014925
fold_3,fit,s014928,g014927
fold_3,fit,s014929,g014928
fold_3,fit,s014930,g014929
fold_3,fit,s014932,g014931
fold_3,fit,s014937,g014936
fold_3,fit,s014938,g014937
fold_3,fit,s014939,g014938
fold_3,fit,s014940,g014939
fold_3,fit,s014941,g014940
fold_3,fit,s014942,g014941
fold_3,fit,s014943,g014942
fold_3,fit,s014946,g014945
fold_3,fit,s014947,g014946
fold_3,fit,s014949,g014948
fold_3,fit,s014950,g014949
fold_3,fit,s014951,g014950
fold_3,fit,s014952,g014951
fold_3,fit,s014953,g014952
fold_3,fit,s014954,g014953
fold_3,fit,s014957,g014956
fold_3,fit,s014959,g014958
fold_3,fit,s014963,g014962
fold_3,fit,s014965,g014964
fold_3,fit,s014966,g014965
fold_3,fit,s014968,g014967
fold_3,fit,s014970,g014969
fold_3,fit,s014972,g014971
fold_3,fit,s014973,g014972
fold_3,fit,s014975,g014974
fold_3,fit,s014977,g014976
fold_3,fit,s014978,g014977
fold_3,fit,s014979,g014978
fold_3,fit,s014982,g014981
fold_3,fit,s014985,g014984
fold_3,fit,s014987,g014986
fold_3,fit,s014988,g014987
fold_3,fit,s014989,g014988
fold_3,fit,s014990,g014989
fold_3,fit,s014992,g014991
fold_3,fit,s014995,g014994
fold_3,fit,s014997,g014996
fold_3,fit,s014999,g014998
fold_3,fit,s015000,g014999
fold_3,fit,s015001,g015000
fold_3,fit,s015003,g015002
fold_3,fit,s015004,g015003
fold_3,fit,s015005,g015004
fold_3,fit,s015006,g015005
fold_3,fit,s015007,g015006
fold_3,fit,s015009,g015008
fold_3,fit,s015010,g015009
fold_3,fit,s015014,g015013
fold_3,fit,s015018,g015016
fold_3,fit,s015019,g015017
fold_3,fit,s015020,g015018
fold_3,fit,s015022,g015020
fold_3,fit,s015023,g015021
fold_3,fit,s015024,g015022
fold_3,fit,s015025,g015023
fold_3,fit,s015030,g015028
fold_3,fit,s015032,g015030
fold_3,fit,s015034,g015032
fold_3,fit,s015038,g015036
fold_3,fit,s015040,g015038
fold_3,fit,s015041,g015039
fold_3,fit,s015042,g015040
fold_3,early_stop,s002160,g002159
fold_3,early_stop,s002161,g002159
fold_3,early_stop,s002162,g002159
fold_3,early_stop,s002163,g002159
fold_3,early_stop,s002164,g002159
fold_3,early_stop,s002165,g002159
fold_3,early_stop,s002166,g002159
fold_3,early_stop,s002886,g002885
fold_3,early_stop,s002887,g002885
fold_3,early_stop,s002888,g002885
fold_3,early_stop,s002889,g002885
fold_3,early_stop,s002890,g002885
fold_3,early_stop,s002891,g002885
fold_3,early_stop,s002892,g002885
fold_3,early_stop,s002893,g002885
fold_3,early_stop,s002894,g002885
fold_3,early_stop,s002895,g002885
fold_3,early_stop,s002896,g002885
fold_3,early_stop,s002897,g002885
fold_3,early_stop,s002898,g002885
fold_3,early_stop,s002899,g002885
fold_3,early_stop,s002900,g002885
fold_3,early_stop,s002901,g002885
fold_3,early_stop,s002902,g002885
fold_3,early_stop,s002903,g002885
fold_3,early_stop,s002904,g002885
fold_3,early_stop,s002905,g002885
fold_3,early_stop,s002906,g002885
fold_3,early_stop,s002907,g002885
fold_3,early_stop,s002908,g002885
fold_3,early_stop,s002909,g002885
fold_3,early_stop,s002910,g002885
fold_3,early_stop,s002911,g002885
fold_3,early_stop,s002912,g002885
fold_3,early_stop,s002913,g002885
fold_3,early_stop,s002914,g002885
fold_3,early_stop,s002915,g002885
fold_3,early_stop,s002916,g002885
fold_3,early_stop,s002917,g002885
fold_3,early_stop,s002918,g002885
fold_3,early_stop,s002919,g002885
fold_3,early_stop,s002920,g002885
fold_3,early_stop,s002921,g002885
fold_3,early_stop,s002922,g002885
fold_3,early_stop,s002923,g002885
fold_3,early_stop,s002924,g002885
fold_3,early_stop,s002925,g002885
fold_3,early_stop,s002926,g002885
fold_3,early_stop,s002927,g002885
fold_3,early_stop,s002928,g002885
fold_3,early_stop,s002929,g002885
fold_3,early_stop,s002930,g002885
fold_3,early_stop,s002931,g002885
fold_3,early_stop,s002932,g002885
fold_3,early_stop,s002933,g002885
fold_3,early_stop,s002934,g002885
fold_3,early_stop,s002935,g002885
fold_3,early_stop,s002936,g002885
fold_3,early_stop,s002937,g002885
fold_3,early_stop,s002938,g002885
fold_3,early_stop,s002939,g002885
fold_3,early_stop,s002940,g002885
fold_3,early_stop,s002941,g002885
fold_3,early_stop,s002942,g002885
fold_3,early_stop,s002943,g002885
fold_3,early_stop,s002944,g002885
fold_3,early_stop,s002945,g002885
fold_3,early_stop,s002946,g002885
fold_3,early_stop,s002947,g002885
fold_3,early_stop,s002948,g002885
fold_3,early_stop,s002949,g002885
fold_3,early_stop,s002950,g002885
fold_3,early_stop,s002951,g002885
fold_3,early_stop,s002952,g002885
fold_3,early_stop,s002953,g002885
fold_3,early_stop,s002954,g002885
fold_3,early_stop,s002955,g002885
fold_3,early_stop,s002956,g002885
fold_3,early_stop,s002957,g002885
fold_3,early_stop,s002958,g002885
fold_3,early_stop,s002959,g002885
fold_3,early_stop,s002960,g002885
fold_3,early_stop,s002961,g002885
fold_3,early_stop,s002962,g002885
fold_3,early_stop,s002963,g002885
fold_3,early_stop,s002964,g002885
fold_3,early_stop,s002965,g002885
fold_3,early_stop,s002966,g002885
fold_3,early_stop,s004450,g004449
fold_3,early_stop,s004451,g004449
fold_3,early_stop,s004452,g004449
fold_3,early_stop,s004453,g004449
fold_3,early_stop,s004454,g004449
fold_3,early_stop,s004455,g004449
fold_3,early_stop,s004456,g004449
fold_3,early_stop,s004457,g004449
fold_3,early_stop,s004458,g004449
fold_3,early_stop,s004459,g004449
fold_3,early_stop,s004460,g004449
fold_3,early_stop,s004461,g004449
fold_3,early_stop,s004462,g004449
fold_3,early_stop,s004463,g004449
fold_3,early_stop,s004464,g004449
fold_3,early_stop,s004465,g004449
fold_3,early_stop,s004466,g004449
fold_3,early_stop,s004467,g004449
fold_3,early_stop,s004468,g004449
fold_3,early_stop,s004469,g004449
fold_3,early_stop,s004470,g004449
fold_3,early_stop,s004471,g004449
fold_3,early_stop,s004472,g004449
fold_3,early_stop,s004473,g004449
fold_3,early_stop,s004474,g004449
fold_3,early_stop,s004475,g004449
fold_3,early_stop,s004611,g004610
fold_3,early_stop,s004612,g004610
fold_3,early_stop,s004613,g004610
fold_3,early_stop,s004614,g004610
fold_3,early_stop,s004615,g004610
fold_3,early_stop,s004616,g004610
fold_3,early_stop,s004617,g004610
fold_3,early_stop,s004618,g004610
fold_3,early_stop,s004619,g004610
fold_3,early_stop,s004620,g004610
fold_3,early_stop,s004621,g004610
fold_3,early_stop,s004622,g004610
fold_3,early_stop,s004623,g004610
fold_3,early_stop,s004624,g004610
fold_3,early_stop,s004625,g004610
fold_3,early_stop,s004626,g004610
fold_3,early_stop,s004627,g004610
fold_3,early_stop,s004628,g004610
fold_3,early_stop,s004629,g004610
fold_3,early_stop,s004630,g004610
fold_3,early_stop,s004631,g004610
fold_3,early_stop,s004632,g004610
fold_3,early_stop,s004633,g004610
fold_3,early_stop,s004634,g004610
fold_3,early_stop,s004635,g004610
fold_3,early_stop,s004636,g004610
fold_3,early_stop,s004637,g004610
fold_3,early_stop,s004638,g004610
fold_3,early_stop,s004639,g004610
fold_3,early_stop,s004640,g004610
fold_3,early_stop,s004641,g004610
fold_3,early_stop,s004642,g004610
fold_3,early_stop,s004643,g004610
fold_3,early_stop,s004644,g004610
fold_3,early_stop,s004645,g004610
fold_3,early_stop,s004646,g004610
fold_3,early_stop,s004647,g004610
fold_3,early_stop,s004648,g004610
fold_3,early_stop,s004649,g004610
fold_3,early_stop,s004650,g004610
fold_3,early_stop,s004651,g004610
fold_3,early_stop,s004652,g004610
fold_3,early_stop,s004653,g004610
fold_3,early_stop,s004654,g004610
fold_3,early_stop,s004655,g004610
fold_3,early_stop,s004656,g004610
fold_3,early_stop,s004657,g004610
fold_3,early_stop,s004658,g004610
fold_3,early_stop,s004659,g004610
fold_3,early_stop,s004660,g004610
fold_3,early_stop,s004661,g004610
fold_3,early_stop,s004662,g004610
fold_3,early_stop,s004663,g004610
fold_3,early_stop,s004664,g004610
fold_3,early_stop,s004665,g004610
fold_3,early_stop,s004666,g004610
fold_3,early_stop,s004667,g004610
fold_3,early_stop,s004668,g004610
fold_3,early_stop,s004669,g004610
fold_3,early_stop,s004670,g004610
fold_3,early_stop,s004671,g004610
fold_3,early_stop,s004672,g004610
fold_3,early_stop,s004673,g004610
fold_3,early_stop,s004674,g004610
fold_3,early_stop,s004675,g004610
fold_3,early_stop,s004676,g004610
fold_3,early_stop,s004677,g004610
fold_3,early_stop,s004678,g004610
fold_3,early_stop,s004679,g004610
fold_3,early_stop,s004680,g004610
fold_3,early_stop,s004681,g004610
fold_3,early_stop,s004682,g004610
fold_3,early_stop,s004683,g004610
fold_3,early_stop,s004684,g004610
fold_3,early_stop,s004685,g004610
fold_3,early_stop,s004686,g004610
fold_3,early_stop,s004687,g004610
fold_3,early_stop,s004688,g004610
fold_3,early_stop,s005671,g005670
fold_3,early_stop,s005672,g005670
fold_3,early_stop,s005673,g005670
fold_3,early_stop,s005674,g005670
fold_3,early_stop,s005675,g005670
fold_3,early_stop,s005676,g005670
fold_3,early_stop,s005677,g005670
fold_3,early_stop,s005678,g005670
fold_3,early_stop,s005679,g005670
fold_3,early_stop,s005680,g005670
fold_3,early_stop,s005681,g005670
fold_3,early_stop,s005682,g005670
fold_3,early_stop,s005683,g005670
fold_3,early_stop,s005684,g005670
fold_3,early_stop,s005685,g005670
fold_3,early_stop,s005686,g005670
fold_3,early_stop,s005687,g005670
fold_3,early_stop,s005688,g005670
fold_3,early_stop,s005689,g005670
fold_3,early_stop,s005690,g005670
fold_3,early_stop,s005691,g005670
fold_3,early_stop,s005692,g005670
fold_3,early_stop,s005693,g005670
fold_3,early_stop,s005694,g005670
fold_3,early_stop,s005695,g005670
fold_3,early_stop,s005696,g005670
fold_3,early_stop,s005697,g005670
fold_3,early_stop,s005698,g005670
fold_3,early_stop,s005699,g005670
fold_3,early_stop,s005700,g005670
fold_3,early_stop,s005701,g005670
fold_3,early_stop,s005702,g005670
fold_3,early_stop,s005703,g005670
fold_3,early_stop,s005704,g005670
fold_3,early_stop,s005705,g005670
fold_3,early_stop,s007456,g007455
fold_3,early_stop,s007457,g007455
fold_3,early_stop,s007458,g007455
fold_3,early_stop,s007459,g007455
fold_3,early_stop,s007460,g007455
fold_3,early_stop,s007461,g007455
fold_3,early_stop,s007462,g007455
fold_3,early_stop,s007463,g007455
fold_3,early_stop,s007464,g007455
fold_3,early_stop,s007465,g007455
fold_3,early_stop,s007466,g007455
fold_3,early_stop,s007467,g007455
fold_3,early_stop,s007468,g007455
fold_3,early_stop,s007469,g007455
fold_3,early_stop,s007470,g007455
fold_3,early_stop,s007471,g007455
fold_3,early_stop,s007472,g007455
fold_3,early_stop,s007473,g007455
fold_3,early_stop,s007474,g007455
fold_3,early_stop,s007475,g007455
fold_3,early_stop,s007476,g007455
fold_3,early_stop,s007477,g007455
fold_3,early_stop,s007478,g007455
fold_3,early_stop,s007479,g007455
fold_3,early_stop,s007480,g007455
fold_3,early_stop,s007481,g007455
fold_3,early_stop,s007482,g007455
fold_3,early_stop,s007483,g007455
fold_3,early_stop,s007484,g007455
fold_3,early_stop,s007485,g007455
fold_3,early_stop,s007486,g007455
fold_3,early_stop,s007487,g007455
fold_3,early_stop,s007488,g007455
fold_3,early_stop,s007489,g007455
fold_3,early_stop,s007490,g007455
fold_3,early_stop,s007491,g007455
fold_3,early_stop,s007492,g007455
fold_3,early_stop,s007493,g007455
fold_3,early_stop,s007494,g007455
fold_3,early_stop,s007495,g007455
fold_3,early_stop,s007496,g007455
fold_3,early_stop,s007497,g007455
fold_3,early_stop,s007498,g007455
fold_3,early_stop,s007499,g007455
fold_3,early_stop,s007500,g007455
fold_3,early_stop,s007501,g007455
fold_3,early_stop,s007502,g007455
fold_3,early_stop,s007503,g007455
fold_3,early_stop,s007504,g007455
fold_3,early_stop,s007505,g007455
fold_3,early_stop,s007506,g007455
fold_3,early_stop,s007507,g007455
fold_3,early_stop,s007508,g007455
fold_3,early_stop,s007509,g007455
fold_3,early_stop,s007510,g007455
fold_3,early_stop,s007511,g007455
fold_3,early_stop,s007512,g007455
fold_3,early_stop,s007513,g007455
fold_3,early_stop,s007514,g007455
fold_3,early_stop,s007515,g007455
fold_3,early_stop,s007516,g007455
fold_3,early_stop,s007517,g007455
fold_3,early_stop,s007518,g007455
fold_3,early_stop,s007519,g007455
fold_3,early_stop,s007520,g007455
fold_3,early_stop,s007521,g007455
fold_3,early_stop,s007522,g007455
fold_3,early_stop,s007523,g007455
fold_3,early_stop,s007524,g007455
fold_3,early_stop,s007525,g007455
fold_3,early_stop,s007526,g007455
fold_3,early_stop,s007527,g007455
fold_3,early_stop,s008319,g008318
fold_3,early_stop,s008320,g008318
fold_3,early_stop,s008321,g008318
fold_3,early_stop,s008322,g008318
fold_3,early_stop,s008323,g008318
fold_3,early_stop,s008324,g008318
fold_3,early_stop,s008325,g008318
fold_3,early_stop,s008326,g008318
fold_3,early_stop,s008327,g008318
fold_3,early_stop,s008328,g008318
fold_3,early_stop,s008329,g008318
fold_3,early_stop,s008330,g008318
fold_3,early_stop,s008331,g008318
fold_3,early_stop,s008332,g008318
fold_3,early_stop,s008333,g008318
fold_3,early_stop,s008334,g008318
fold_3,early_stop,s008335,g008318
fold_3,early_stop,s008336,g008318
fold_3,early_stop,s008337,g008318
fold_3,early_stop,s008338,g008318
fold_3,early_stop,s008339,g008318
fold_3,early_stop,s008340,g008318
fold_3,early_stop,s008341,g008318
fold_3,early_stop,s008342,g008318
fold_3,early_stop,s008343,g008318
fold_3,early_stop,s008344,g008318
fold_3,early_stop,s008345,g008318
fold_3,early_stop,s008346,g008318
fold_3,early_stop,s008347,g008318
fold_3,early_stop,s008348,g008318
fold_3,early_stop,s008349,g008318
fold_3,early_stop,s008350,g008318
fold_3,early_stop,s008351,g008318
fold_3,early_stop,s008352,g008318
fold_3,early_stop,s008353,g008318
fold_3,early_stop,s008354,g008318
fold_3,early_stop,s008355,g008318
fold_3,early_stop,s008356,g008318
fold_3,early_stop,s008357,g008318
fold_3,early_stop,s008358,g008318
fold_3,early_stop,s008359,g008318
fold_3,early_stop,s008360,g008318
fold_3,early_stop,s008361,g008318
fold_3,early_stop,s008362,g008318
fold_3,early_stop,s008363,g008318
fold_3,early_stop,s008364,g008318
fold_3,early_stop,s008365,g008318
fold_3,early_stop,s008366,g008318
fold_3,early_stop,s008367,g008318
fold_3,early_stop,s008368,g008318
fold_3,early_stop,s008369,g008318
fold_3,early_stop,s008370,g008318
fold_3,early_stop,s008371,g008318
fold_3,early_stop,s008372,g008318
fold_3,early_stop,s008373,g008318
fold_3,early_stop,s008374,g008318
fold_3,early_stop,s008375,g008318
fold_3,early_stop,s008376,g008318
fold_3,early_stop,s008377,g008318
fold_3,early_stop,s008378,g008318
fold_3,early_stop,s008379,g008318
fold_3,early_stop,s008380,g008318
fold_3,early_stop,s008381,g008318
fold_3,early_stop,s008382,g008318
fold_3,early_stop,s008383,g008318
fold_3,early_stop,s008384,g008318
fold_3,early_stop,s008385,g008318
fold_3,early_stop,s008386,g008318
fold_3,early_stop,s008387,g008318
fold_3,early_stop,s008388,g008318
fold_3,early_stop,s008389,g008318
fold_3,early_stop,s008390,g008318
fold_3,early_stop,s008391,g008318
fold_3,early_stop,s008392,g008318
fold_3,early_stop,s008393,g008318
fold_3,early_stop,s008394,g008318
fold_3,early_stop,s008395,g008318
fold_3,early_stop,s008396,g008318
fold_3,early_stop,s008397,g008318
fold_3,early_stop,s008398,g008318
fold_3,early_stop,s008399,g008318
fold_3,early_stop,s008400,g008318
fold_3,early_stop,s008713,g008712
fold_3,early_stop,s008714,g008712
fold_3,early_stop,s008715,g008712
