sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s007867,False,False,False,False,False,0,file_missing,
s007868,False,False,False,False,False,0,file_missing,
s007869,False,False,False,False,False,0,file_missing,
s007870,False,False,False,False,False,0,file_missing,
s007871,False,False,False,False,False,0,file_missing,
s007872,False,False,False,False,False,0,file_missing,
s007873,False,False,False,False,False,0,file_missing,
s007874,False,False,False,False,False,0,file_missing,
s007875,False,False,False,False,False,0,file_missing,
s007876,False,False,False,False,False,0,file_missing,
s007877,False,False,False,False,False,0,file_missing,
s007878,False,False,False,False,False,0,file_missing,
s007879,False,False,False,False,False,0,file_missing,
s007880,False,False,False,False,False,0,file_missing,
s007881,False,False,False,False,False,0,file_missing,
s007882,False,False,False,False,False,0,file_missing,
s007883,False,False,False,False,False,0,file_missing,
s007884,False,False,False,False,False,0,file_missing,
s007885,False,False,False,False,False,0,file_missing,
s007886,False,False,False,False,False,0,file_missing,
s007887,False,False,False,False,False,0,file_missing,
s007888,False,False,False,False,False,0,file_missing,
s007889,False,False,False,False,False,0,file_missing,
s007890,False,False,False,False,False,0,file_missing,
s007891,False,False,False,False,False,0,file_missing,
s007892,False,False,False,False,False,0,file_missing,
s007893,False,False,False,False,False,0,file_missing,
s007894,False,False,False,False,False,0,file_missing,
s007895,False,False,False,False,False,0,file_missing,
s007896,False,False,False,False,False,0,file_missing,
s007897,False,False,False,False,False,0,file_missing,
s007898,False,False,False,False,False,0,file_missing,
s007899,False,False,False,False,False,0,file_missing,
s007900,False,False,False,False,False,0,file_missing,
s007901,False,False,False,False,False,0,file_missing,
s007902,False,False,False,False,False,0,file_missing,
s007903,False,False,False,False,False,0,file_missing,
s007904,False,False,False,False,False,0,file_missing,
s007905,False,False,False,False,False,0,file_missing,
s007906,False,False,False,False,False,0,file_missing,
s007907,False,False,False,False,False,0,file_missing,
s007908,False,False,False,False,False,0,file_missing,
s007909,False,False,False,False,False,0,file_missing,
s007910,False,False,False,False,False,0,file_missing,
s007911,False,False,False,False,False,0,file_missing,
s007912,False,False,False,False,False,0,file_missing,
s007913,False,False,False,False,False,0,file_missing,
s007914,False,False,False,False,False,0,file_missing,
s007915,False,False,False,False,False,0,file_missing,
s007916,False,False,False,False,False,0,file_missing,
s007917,False,False,False,False,False,0,file_missing,
s007918,False,False,False,False,False,0,file_missing,
s007919,False,False,False,False,False,0,file_missing,
s007920,False,False,False,False,False,0,file_missing,
s007921,False,False,False,False,False,0,file_missing,
s007922,False,False,False,False,False,0,file_missing,
s007923,False,False,False,False,False,0,file_missing,
s007924,False,False,False,False,False,0,file_missing,
s007925,False,False,False,False,False,0,file_missing,
s007926,False,False,False,False,False,0,file_missing,
s007927,False,False,False,False,False,0,file_missing,
s007928,False,False,False,False,False,0,file_missing,
s007929,False,False,False,False,False,0,file_missing,
s007930,False,False,False,False,False,0,file_missing,
s007931,False,False,False,False,False,0,file_missing,
s007932,False,False,False,False,False,0,file_missing,
s007933,False,False,False,False,False,0,file_missing,
s007934,False,False,False,False,False,0,file_missing,
s007935,False,False,False,False,False,0,file_missing,
s007936,False,False,False,False,False,0,file_missing,
s007937,False,False,False,False,False,0,file_missing,
s007938,False,False,False,False,False,0,file_missing,
s007939,False,False,False,False,False,0,file_missing,
s007940,False,False,False,False,False,0,file_missing,
s007941,False,False,False,False,False,0,file_missing,
s007942,False,False,False,False,False,0,file_missing,
s007943,False,False,False,False,False,0,file_missing,
s007944,False,False,False,False,False,0,file_missing,
s007945,False,False,False,False,False,0,file_missing,
s007946,False,False,False,False,False,0,file_missing,
s007947,False,False,False,False,False,0,file_missing,
s007948,False,False,False,False,False,0,file_missing,
s007949,False,False,False,False,False,0,file_missing,
s007950,False,False,False,False,False,0,file_missing,
s007951,False,False,False,False,False,0,file_missing,
s007952,False,False,False,False,False,0,file_missing,
s007953,False,False,False,False,False,0,file_missing,
s007954,False,False,False,False,False,0,file_missing,
s007955,False,False,False,False,False,0,file_missing,
s007956,False,False,False,False,False,0,file_missing,
s007957,False,False,False,False,False,0,file_missing,
s007958,False,False,False,False,False,0,file_missing,
s007959,False,False,False,False,False,0,file_missing,
s007960,False,False,False,False,False,0,file_missing,
s007961,False,False,False,False,False,0,file_missing,
s007962,False,False,False,False,False,0,file_missing,
s007963,False,False,False,False,False,0,file_missing,
s007964,False,False,False,False,False,0,file_missing,
s007965,False,False,False,False,False,0,file_missing,
s007966,False,False,False,False,False,0,file_missing,
s007967,False,False,False,False,False,0,file_missing,
s007968,False,False,False,False,False,0,file_missing,
s007969,False,False,False,False,False,0,file_missing,
s007970,False,False,False,False,False,0,file_missing,
s007971,False,False,False,False,False,0,file_missing,
s007972,False,False,False,False,False,0,file_missing,
s007973,False,False,False,False,False,0,file_missing,
s007974,False,False,False,False,False,0,file_missing,
s007975,False,False,False,False,False,0,file_missing,
s007976,False,False,False,False,False,0,file_missing,
s007977,False,False,False,False,False,0,file_missing,
s007978,False,False,False,False,False,0,file_missing,
s007979,False,False,False,False,False,0,file_missing,
s007980,False,False,False,False,False,0,file_missing,
s007981,False,False,False,False,False,0,file_missing,
s007982,False,False,False,False,False,0,file_missing,
s007983,False,False,False,False,False,0,file_missing,
s007984,False,False,False,False,False,0,file_missing,
s007985,False,False,False,False,False,0,file_missing,
s007986,False,False,False,False,False,0,file_missing,
s007987,False,False,False,False,False,0,file_missing,
s007988,False,False,False,False,False,0,file_missing,
s007989,False,False,False,False,False,0,file_missing,
s007990,False,False,False,False,False,0,file_missing,
s007991,False,False,False,False,False,0,file_missing,
s007992,False,False,False,False,False,0,file_missing,
s007993,False,False,False,False,False,0,file_missing,
s007994,False,False,False,False,False,0,file_missing,
s007995,False,False,False,False,False,0,file_missing,
s007996,False,False,False,False,False,0,file_missing,
s007997,False,False,False,False,False,0,file_missing,
s007998,False,False,False,False,False,0,file_missing,
s007999,False,False,False,False,False,0,file_missing,
s008000,False,False,False,False,False,0,file_missing,
s008001,False,False,False,False,False,0,file_missing,
s008002,False,False,False,False,False,0,file_missing,
s008003,False,False,False,False,False,0,file_missing,
s008004,False,False,False,False,False,0,file_missing,
s008005,False,False,False,False,False,0,file_missing,
s008006,False,False,False,False,False,0,file_missing,
s008007,False,False,False,False,False,0,file_missing,
s008008,False,False,False,False,False,0,file_missing,
s008009,False,False,False,False,False,0,file_missing,
s008010,False,False,False,False,False,0,file_missing,
s008011,False,False,False,False,False,0,file_missing,
s008012,False,False,False,False,False,0,file_missing,
s008013,False,False,False,False,False,0,file_missing,
s008014,False,False,False,False,False,0,file_missing,
s008015,False,False,False,False,False,0,file_missing,
s008016,False,False,False,False,False,0,file_missing,
s008017,False,False,False,False,False,0,file_missing,
s008018,False,False,False,False,False,0,file_missing,
s008019,False,False,False,False,False,0,file_missing,
s008020,False,False,False,False,False,0,file_missing,
s008021,False,False,False,False,False,0,file_missing,
s008022,False,False,False,False,False,0,file_missing,
s008023,False,False,False,False,False,0,file_missing,
s008024,False,False,False,False,False,0,file_missing,
s008025,False,False,False,False,False,0,file_missing,
s008026,False,False,False,False,False,0,file_missing,
s008027,False,False,False,False,False,0,file_missing,
s008028,False,False,False,False,False,0,file_missing,
s008029,False,False,False,False,False,0,file_missing,
s008030,False,False,False,False,False,0,file_missing,
s008031,False,False,False,False,False,0,file_missing,
s008032,False,False,False,False,False,0,file_missing,
s008033,False,False,False,False,False,0,file_missing,
s008034,False,False,False,False,False,0,file_missing,
s008035,False,False,False,False,False,0,file_missing,
s008036,False,False,False,False,False,0,file_missing,
s008037,False,False,False,False,False,0,file_missing,
s008038,False,False,False,False,False,0,file_missing,
s008039,False,False,False,False,False,0,file_missing,
s008040,False,False,False,False,False,0,file_missing,
s008041,False,False,False,False,False,0,file_missing,
s008042,False,False,False,False,False,0,file_missing,
s008043,False,False,False,False,False,0,file_missing,
s008044,False,False,False,False,False,0,file_missing,
s008045,False,False,False,False,False,0,file_missing,
s008046,False,False,False,False,False,0,file_missing,
s008047,False,False,False,False,False,0,file_missing,
s008048,False,False,False,False,False,0,file_missing,
s008049,False,False,False,False,False,0,file_missing,
s008050,False,False,False,False,False,0,file_missing,
s008051,False,False,False,False,False,0,file_missing,
s008052,False,False,False,False,False,0,file_missing,
s008053,False,False,False,False,False,0,file_missing,
s008054,False,False,False,False,False,0,file_missing,
s008055,False,False,False,False,False,0,file_missing,
s008056,False,False,False,False,False,0,file_missing,
s008057,False,False,False,False,False,0,file_missing,
s008058,False,False,False,False,False,0,file_missing,
s008059,False,False,False,False,False,0,file_missing,
s008060,False,False,False,False,False,0,file_missing,
s008061,False,False,False,False,False,0,file_missing,
s008062,False,False,False,False,False,0,file_missing,
s008063,False,False,False,False,False,0,file_missing,
s008064,False,False,False,False,False,0,file_missing,
s008065,False,False,False,False,False,0,file_missing,
s008066,False,False,False,False,False,0,file_missing,
